"source","id","Title","taxon","file","author","post_date","size","size_raw","type","NonSpecimen","Date","Time","Duration"
"ColinBirds","Site5-A-sd_card-HZ02_20171220_230000","","","Site5/A-sd_card/Data05a/HZ02_20171220_230000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171220_233000","","","Site5/A-sd_card/Data05a/HZ02_20171220_233000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171221_000000","","","Site5/A-sd_card/Data05a/HZ02_20171221_000000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171221_003000","","","Site5/A-sd_card/Data05a/HZ02_20171221_003000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171221_010000","","","Site5/A-sd_card/Data05a/HZ02_20171221_010000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171221_013000","","","Site5/A-sd_card/Data05a/HZ02_20171221_013000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171221_020000","","","Site5/A-sd_card/Data05a/HZ02_20171221_020000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171221_023000","","","Site5/A-sd_card/Data05a/HZ02_20171221_023000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171221_033000","","","Site5/A-sd_card/Data05a/HZ02_20171221_033000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171221_043000","","","Site5/A-sd_card/Data05a/HZ02_20171221_043000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171221_053000","","","Site5/A-sd_card/Data05a/HZ02_20171221_053000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171221_060000","","","Site5/A-sd_card/Data05a/HZ02_20171221_060000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171221_073000","","","Site5/A-sd_card/Data05a/HZ02_20171221_073000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171221_083000","","","Site5/A-sd_card/Data05a/HZ02_20171221_083000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171221_093000","","","Site5/A-sd_card/Data05a/HZ02_20171221_093000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171221_103000","","","Site5/A-sd_card/Data05a/HZ02_20171221_103000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171221_120000","","","Site5/A-sd_card/Data05a/HZ02_20171221_120000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171221_143000","","","Site5/A-sd_card/Data05a/HZ02_20171221_143000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171221_163000","","","Site5/A-sd_card/Data05a/HZ02_20171221_163000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171221_180000","","","Site5/A-sd_card/Data05a/HZ02_20171221_180000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171221_183000","","","Site5/A-sd_card/Data05a/HZ02_20171221_183000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171221_203000","","","Site5/A-sd_card/Data05a/HZ02_20171221_203000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171221_213000","","","Site5/A-sd_card/Data05a/HZ02_20171221_213000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171221_230000","","","Site5/A-sd_card/Data05a/HZ02_20171221_230000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171221_233000","","","Site5/A-sd_card/Data05a/HZ02_20171221_233000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171222_000000","","","Site5/A-sd_card/Data05a/HZ02_20171222_000000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171222_003000","","","Site5/A-sd_card/Data05a/HZ02_20171222_003000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171222_010000","","","Site5/A-sd_card/Data05a/HZ02_20171222_010000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171222_013000","","","Site5/A-sd_card/Data05a/HZ02_20171222_013000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171222_020000","","","Site5/A-sd_card/Data05a/HZ02_20171222_020000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171222_023000","","","Site5/A-sd_card/Data05a/HZ02_20171222_023000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171222_033000","","","Site5/A-sd_card/Data05a/HZ02_20171222_033000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171222_043000","","","Site5/A-sd_card/Data05a/HZ02_20171222_043000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171222_053000","","","Site5/A-sd_card/Data05a/HZ02_20171222_053000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171222_060000","","","Site5/A-sd_card/Data05a/HZ02_20171222_060000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171222_073000","","","Site5/A-sd_card/Data05a/HZ02_20171222_073000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171222_083000","","","Site5/A-sd_card/Data05a/HZ02_20171222_083000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171222_093000","","","Site5/A-sd_card/Data05a/HZ02_20171222_093000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171222_103000","","","Site5/A-sd_card/Data05a/HZ02_20171222_103000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171222_120000","","","Site5/A-sd_card/Data05a/HZ02_20171222_120000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171222_143000","","","Site5/A-sd_card/Data05a/HZ02_20171222_143000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171222_163000","","","Site5/A-sd_card/Data05a/HZ02_20171222_163000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171222_180000","","","Site5/A-sd_card/Data05a/HZ02_20171222_180000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171222_183000","","","Site5/A-sd_card/Data05a/HZ02_20171222_183000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171222_203000","","","Site5/A-sd_card/Data05a/HZ02_20171222_203000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171222_213000","","","Site5/A-sd_card/Data05a/HZ02_20171222_213000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171222_230000","","","Site5/A-sd_card/Data05a/HZ02_20171222_230000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171222_233000","","","Site5/A-sd_card/Data05a/HZ02_20171222_233000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171223_000000","","","Site5/A-sd_card/Data05a/HZ02_20171223_000000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171223_003000","","","Site5/A-sd_card/Data05a/HZ02_20171223_003000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171223_010000","","","Site5/A-sd_card/Data05a/HZ02_20171223_010000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171223_013000","","","Site5/A-sd_card/Data05a/HZ02_20171223_013000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171223_020000","","","Site5/A-sd_card/Data05a/HZ02_20171223_020000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171223_023000","","","Site5/A-sd_card/Data05a/HZ02_20171223_023000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171223_033000","","","Site5/A-sd_card/Data05a/HZ02_20171223_033000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171223_043000","","","Site5/A-sd_card/Data05a/HZ02_20171223_043000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171223_053000","","","Site5/A-sd_card/Data05a/HZ02_20171223_053000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171223_060000","","","Site5/A-sd_card/Data05a/HZ02_20171223_060000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171223_073000","","","Site5/A-sd_card/Data05a/HZ02_20171223_073000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171223_083000","","","Site5/A-sd_card/Data05a/HZ02_20171223_083000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171223_093000","","","Site5/A-sd_card/Data05a/HZ02_20171223_093000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171223_103000","","","Site5/A-sd_card/Data05a/HZ02_20171223_103000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171223_120000","","","Site5/A-sd_card/Data05a/HZ02_20171223_120000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171223_143000","","","Site5/A-sd_card/Data05a/HZ02_20171223_143000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171223_163000","","","Site5/A-sd_card/Data05a/HZ02_20171223_163000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171223_180000","","","Site5/A-sd_card/Data05a/HZ02_20171223_180000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171223_183000","","","Site5/A-sd_card/Data05a/HZ02_20171223_183000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171223_203000","","","Site5/A-sd_card/Data05a/HZ02_20171223_203000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171223_213000","","","Site5/A-sd_card/Data05a/HZ02_20171223_213000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171223_230000","","","Site5/A-sd_card/Data05a/HZ02_20171223_230000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171223_233000","","","Site5/A-sd_card/Data05a/HZ02_20171223_233000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171224_000000","","","Site5/A-sd_card/Data05a/HZ02_20171224_000000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171224_003000","","","Site5/A-sd_card/Data05a/HZ02_20171224_003000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171224_010000","","","Site5/A-sd_card/Data05a/HZ02_20171224_010000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171224_013000","","","Site5/A-sd_card/Data05a/HZ02_20171224_013000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171224_020000","","","Site5/A-sd_card/Data05a/HZ02_20171224_020000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171224_023000","","","Site5/A-sd_card/Data05a/HZ02_20171224_023000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171224_033000","","","Site5/A-sd_card/Data05a/HZ02_20171224_033000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171224_043000","","","Site5/A-sd_card/Data05a/HZ02_20171224_043000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171224_053000","","","Site5/A-sd_card/Data05a/HZ02_20171224_053000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171224_060000","","","Site5/A-sd_card/Data05a/HZ02_20171224_060000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171224_073000","","","Site5/A-sd_card/Data05a/HZ02_20171224_073000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171224_083000","","","Site5/A-sd_card/Data05a/HZ02_20171224_083000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171224_093000","","","Site5/A-sd_card/Data05a/HZ02_20171224_093000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171224_103000","","","Site5/A-sd_card/Data05a/HZ02_20171224_103000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171224_120000","","","Site5/A-sd_card/Data05a/HZ02_20171224_120000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171224_143000","","","Site5/A-sd_card/Data05a/HZ02_20171224_143000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171224_163000","","","Site5/A-sd_card/Data05a/HZ02_20171224_163000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171224_180000","","","Site5/A-sd_card/Data05a/HZ02_20171224_180000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171224_183000","","","Site5/A-sd_card/Data05a/HZ02_20171224_183000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171224_203000","","","Site5/A-sd_card/Data05a/HZ02_20171224_203000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171224_213000","","","Site5/A-sd_card/Data05a/HZ02_20171224_213000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171224_230000","","","Site5/A-sd_card/Data05a/HZ02_20171224_230000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171224_233000","","","Site5/A-sd_card/Data05a/HZ02_20171224_233000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171225_000000","","","Site5/A-sd_card/Data05a/HZ02_20171225_000000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171225_003000","","","Site5/A-sd_card/Data05a/HZ02_20171225_003000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171225_010000","","","Site5/A-sd_card/Data05a/HZ02_20171225_010000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171225_013000","","","Site5/A-sd_card/Data05a/HZ02_20171225_013000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171225_020000","","","Site5/A-sd_card/Data05a/HZ02_20171225_020000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171225_023000","","","Site5/A-sd_card/Data05a/HZ02_20171225_023000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171225_033000","","","Site5/A-sd_card/Data05a/HZ02_20171225_033000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171225_043000","","","Site5/A-sd_card/Data05a/HZ02_20171225_043000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171225_053000","","","Site5/A-sd_card/Data05a/HZ02_20171225_053000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171225_060000","","","Site5/A-sd_card/Data05a/HZ02_20171225_060000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171225_073000","","","Site5/A-sd_card/Data05a/HZ02_20171225_073000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171225_083000","","","Site5/A-sd_card/Data05a/HZ02_20171225_083000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171225_093000","","","Site5/A-sd_card/Data05a/HZ02_20171225_093000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171225_103000","","","Site5/A-sd_card/Data05a/HZ02_20171225_103000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171225_120000","","","Site5/A-sd_card/Data05a/HZ02_20171225_120000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171225_143000","","","Site5/A-sd_card/Data05a/HZ02_20171225_143000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171225_163000","","","Site5/A-sd_card/Data05a/HZ02_20171225_163000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171225_180000","","","Site5/A-sd_card/Data05a/HZ02_20171225_180000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171225_183000","","","Site5/A-sd_card/Data05a/HZ02_20171225_183000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171225_203000","","","Site5/A-sd_card/Data05a/HZ02_20171225_203000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171225_213000","","","Site5/A-sd_card/Data05a/HZ02_20171225_213000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171225_230000","","","Site5/A-sd_card/Data05a/HZ02_20171225_230000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171225_233000","","","Site5/A-sd_card/Data05a/HZ02_20171225_233000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171226_000000","","","Site5/A-sd_card/Data05a/HZ02_20171226_000000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171226_003000","","","Site5/A-sd_card/Data05a/HZ02_20171226_003000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171226_010000","","","Site5/A-sd_card/Data05a/HZ02_20171226_010000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171226_013000","","","Site5/A-sd_card/Data05a/HZ02_20171226_013000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171226_020000","","","Site5/A-sd_card/Data05a/HZ02_20171226_020000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171226_023000","","","Site5/A-sd_card/Data05a/HZ02_20171226_023000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171226_033000","","","Site5/A-sd_card/Data05a/HZ02_20171226_033000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171226_043000","","","Site5/A-sd_card/Data05a/HZ02_20171226_043000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171226_053000","","","Site5/A-sd_card/Data05a/HZ02_20171226_053000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171226_060000","","","Site5/A-sd_card/Data05a/HZ02_20171226_060000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171226_073000","","","Site5/A-sd_card/Data05a/HZ02_20171226_073000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171226_083000","","","Site5/A-sd_card/Data05a/HZ02_20171226_083000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171226_093000","","","Site5/A-sd_card/Data05a/HZ02_20171226_093000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171226_103000","","","Site5/A-sd_card/Data05a/HZ02_20171226_103000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171226_120000","","","Site5/A-sd_card/Data05a/HZ02_20171226_120000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171226_143000","","","Site5/A-sd_card/Data05a/HZ02_20171226_143000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171226_163000","","","Site5/A-sd_card/Data05a/HZ02_20171226_163000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171226_180000","","","Site5/A-sd_card/Data05a/HZ02_20171226_180000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171226_183000","","","Site5/A-sd_card/Data05a/HZ02_20171226_183000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171226_203000","","","Site5/A-sd_card/Data05a/HZ02_20171226_203000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171226_213000","","","Site5/A-sd_card/Data05a/HZ02_20171226_213000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171226_230000","","","Site5/A-sd_card/Data05a/HZ02_20171226_230000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171226_233000","","","Site5/A-sd_card/Data05a/HZ02_20171226_233000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171227_000000","","","Site5/A-sd_card/Data05a/HZ02_20171227_000000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171227_003000","","","Site5/A-sd_card/Data05a/HZ02_20171227_003000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171227_010000","","","Site5/A-sd_card/Data05a/HZ02_20171227_010000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171227_013000","","","Site5/A-sd_card/Data05a/HZ02_20171227_013000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
"ColinBirds","Site5-A-sd_card-HZ02_20171227_020000","","","Site5/A-sd_card/Data05a/HZ02_20171227_020000.wav","ColinBirds","","",NA,"audio/x-wave","Soundscape","","","300"
